Index,System Time,Channel,Direction,Frame ID,Data
3808,19:44:46.441,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
3809,19:44:46.441,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2F
3810,19:44:46.442,ch1,R,0x017c,x| 42 D4 50 EB 4F 00 00 00
3811,19:44:46.442,ch1,R,0x017e,x| 08 56 00 00 00 00 C4 00
3812,19:44:46.442,ch1,R,0x0090,x| 00 00 00 00
3813,19:44:46.442,ch1,R,0x00c6,x| 7F EF 7F 7E 80 09 A4 67
3814,19:44:46.443,ch1,R,0x012e,x| C7 80 00 80 30 FF FF 00
3815,19:44:46.443,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
3816,19:44:46.443,ch1,R,0x029a,x| 48 39 48 2E 22 48 09 95
3817,19:44:46.443,ch1,R,0x01bd,x| 0D B7 0D 90 00 00 00 25
3818,19:44:46.443,ch1,R,0x02b7,x| 00 E0 FF FE 01
3819,19:44:46.444,ch1,R,0x01bb,x| 20 61 00 00 03 00 00 00
3820,19:44:46.444,ch1,R,0x0356,x| 67 FF 00 FF 00 00
3821,19:44:46.444,ch1,R,0x0401,x| 00 00 00 00 00 00 00 00
3822,19:44:46.444,ch1,R,0x04a4,x| 00 B0 00 00 00 00 00
3823,19:44:46.445,ch1,R,0x0405,x| 00 00 00 00 3C 3F E0 00
3824,19:44:46.445,ch1,R,0x0579,x| 01 10 11 11 00 06 C3 00
3825,19:44:46.446,ch1,R,0x0564,x| 37 80
3826,19:44:46.451,ch1,R,0x0186,x| 42 C4 38 C3 8A 30 E1
3827,19:44:46.451,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
3828,19:44:46.451,ch1,R,0x018a,x| 38 A8 17 86 98 04 3C 40
3829,19:44:46.451,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 30
3830,19:44:46.451,ch1,R,0x017c,x| 42 D0 50 EB 4F 00 00 00
3831,19:44:46.452,ch1,R,0x017e,x| 08 56 00 00 00 00 C4 00
3832,19:44:46.452,ch1,R,0x01f6,x| 1E 20 80 39 81 40 FF FE
3833,19:44:46.452,ch1,R,0x0090,x| 00 00 00 00
3834,19:44:46.452,ch1,R,0x00c6,x| 7F EE 7F 88 80 09 A6 5C
3835,19:44:46.453,ch1,R,0x012e,x| C7 80 00 80 30 FF FF 00
3836,19:44:46.453,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
3837,19:44:46.453,ch1,R,0x0217,x| 40 00 00 39 52 3A 00
3838,19:44:46.453,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
3839,19:44:46.454,ch1,R,0x029c,x| 47 7A 47 C8 FF FF FF FF
3840,19:44:46.454,ch1,R,0x02c6,x| FF FF FF FF FF F0
3841,19:44:46.454,ch1,R,0x0354,x| 22 44 00 00 00 00 00 00
3842,19:44:46.455,ch1,R,0x05de,x| 00 00 00 80 00 00 00 42
3843,19:44:46.460,ch1,R,0x0211,x| 4E 17 0B 43 F1 00 00 E5
3844,19:44:46.460,ch1,R,0x0214,x| 00 00
3845,19:44:46.460,ch1,R,0x0218,x| 98
3846,19:44:46.461,ch1,R,0x04fa,x| 08 00
3847,19:44:46.461,ch1,R,0x0671,x| 02 00
3848,19:44:46.461,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 30
3849,19:44:46.461,ch1,R,0x017c,x| 42 CC 50 EB 4F 00 00 00
3850,19:44:46.462,ch1,R,0x017e,x| 08 56 00 00 00 00 C4 00
3851,19:44:46.462,ch1,R,0x0186,x| 42 C8 38 C3 8A 30 E1
3852,19:44:46.462,ch1,R,0x0090,x| 00 00 00 00
3853,19:44:46.462,ch1,R,0x00c6,x| 7F ED 7F 7E 80 09 A8 65
3854,19:44:46.463,ch1,R,0x012e,x| C4 80 00 80 50 FF FF 00
3855,19:44:46.463,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
3856,19:44:46.463,ch1,R,0x018a,x| 38 A8 17 86 98 04 F1 50
3857,19:44:46.463,ch1,R,0x01f6,x| 1E 20 80 39 81 40 FF FE
3858,19:44:46.463,ch1,R,0x01bd,x| 0D B7 0D 90 00 00 00 25
3859,19:44:46.464,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
3860,19:44:46.464,ch1,R,0x029a,x| 48 4A 48 0C 22 44 0A A9
3861,19:44:46.464,ch1,R,0x02b7,x| 00 E0 FF FE 01
3862,19:44:46.465,ch1,R,0x0673,x| 00 00 50 50 5B 5A 00
3863,19:44:46.470,ch1,R,0x0186,x| 42 C8 38 C3 8A 30 E1
3864,19:44:46.471,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
3865,19:44:46.471,ch1,R,0x018a,x| 38 A8 17 86 98 04 BB 60
3866,19:44:46.471,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
3867,19:44:46.471,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2F
3868,19:44:46.472,ch1,R,0x017c,x| 42 C8 50 EB 4F 00 00 00
3869,19:44:46.472,ch1,R,0x017e,x| 08 55 00 00 00 00 C4 00
3870,19:44:46.472,ch1,R,0x0090,x| 00 00 00 00
3871,19:44:46.472,ch1,R,0x00c6,x| 7F EC 7F A6 80 09 AA 3C
3872,19:44:46.472,ch1,R,0x012e,x| C4 80 00 80 50 FF FF 00
3873,19:44:46.473,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
3874,19:44:46.473,ch1,R,0x0217,x| 40 00 00 39 42 39 00
3875,19:44:46.473,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
3876,19:44:46.473,ch1,R,0x029c,x| 47 D4 47 B8 FF FF FF FF
3877,19:44:46.474,ch1,R,0x02c6,x| FF FF FF FF FF F0
3878,19:44:46.474,ch1,R,0x0352,x| 5C 00 00 00
3879,19:44:46.474,ch1,R,0x0392,x| 00 46 00 00 00
3880,19:44:46.474,ch1,R,0x0511,x| 00 BE 52 EA 84 8B 72
3881,19:44:46.474,ch1,R,0x0596,x| 79 D2 82 3E 3A 17 B0 00
3882,19:44:46.475,ch1,R,0x05da,x| 79 6A 40 00 D5 30 8F 00
3883,19:44:46.475,ch1,R,0x0648,x| FF FF F0 64 C8 64 FA 1E
3884,19:44:46.475,ch1,R,0x0657,x| 00 00
3885,19:44:46.475,ch1,R,0x065c,x| 7C 47 00
3886,19:44:46.475,ch1,R,0x066a,x| 20 FE 00 D4 D4 C0 1F 02
3887,19:44:46.480,ch1,R,0x0211,x| 4E 17 0B 43 F1 00 00 E4
3888,19:44:46.480,ch1,R,0x0214,x| 00 00
3889,19:44:46.481,ch1,R,0x0186,x| 42 DE 38 C3 8A 30 E1
3890,19:44:46.481,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
3891,19:44:46.481,ch1,R,0x018a,x| 38 A8 17 86 98 04 76 70
3892,19:44:46.481,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
3893,19:44:46.482,ch1,R,0x017c,x| 42 C8 50 EB 4F 00 00 00
3894,19:44:46.482,ch1,R,0x017e,x| 08 55 00 00 00 00 C4 00
3895,19:44:46.482,ch1,R,0x0090,x| 00 00 00 00
3896,19:44:46.482,ch1,R,0x00c6,x| 7F EB 7F BA 80 09 AC 27
3897,19:44:46.482,ch1,R,0x012e,x| C8 7F FC 80 30 FF FF 00
3898,19:44:46.483,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
3899,19:44:46.483,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
3900,19:44:46.483,ch1,R,0x029a,x| 48 71 48 1D 22 41 0B 73
3901,19:44:46.483,ch1,R,0x01bd,x| 0D B7 0D 90 00 00 00 25
3902,19:44:46.484,ch1,R,0x02b7,x| 00 E0 FF FE 01
3903,19:44:46.484,ch1,R,0x0356,x| 67 FF 00 FF 00 00
3904,19:44:46.484,ch1,R,0x03f7,x| E8 00 04
3905,19:44:46.485,ch1,R,0x04ac,x| 80
3906,19:44:46.485,ch1,R,0x045c,x| 00 00 00 00
3907,19:44:46.485,ch1,R,0x05df,x| 00 A4
3908,19:44:46.491,ch1,R,0x0186,x| 42 E0 38 D3 8A 30 E1
3909,19:44:46.491,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
3910,19:44:46.491,ch1,R,0x018a,x| 38 A8 17 86 98 04 09 80
3911,19:44:46.491,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
3912,19:44:46.491,ch1,R,0x017c,x| 42 CC 50 EB 4F 00 00 00
3913,19:44:46.492,ch1,R,0x017e,x| 08 55 00 00 00 00 C4 00
3914,19:44:46.492,ch1,R,0x01f6,x| 1E 20 80 39 81 40 FF FE
3915,19:44:46.492,ch1,R,0x0090,x| 00 00 00 00
3916,19:44:46.492,ch1,R,0x00c6,x| 7F EB 7F CE 80 09 AE 11
3917,19:44:46.493,ch1,R,0x012e,x| C8 7F FC 80 30 FF FF 00
3918,19:44:46.493,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
3919,19:44:46.493,ch1,R,0x0217,x| 40 00 00 39 42 39 00
3920,19:44:46.493,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
3921,19:44:46.494,ch1,R,0x029c,x| 47 C8 47 AC FF FF FF FF
3922,19:44:46.494,ch1,R,0x02c6,x| FF FF FF FF FF F0
3923,19:44:46.494,ch1,R,0x0354,x| 22 41 00 00 00 00 00 00
3924,19:44:46.494,ch1,R,0x0593,x| 0F FF 00 00
3925,19:44:46.498,ch1,R,0x0634,x| 80 00 00
3926,19:44:46.498,ch1,R,0x068b,x| 12 0C 34
3927,19:44:46.499,ch1,R,0x0500,x| 02 7B 4D C6 C2
3928,19:44:46.499,ch1,R,0x0303,x| 59 E6 42 18 65 20 00
3929,19:44:46.499,ch1,R,0x03fa,x| 00 00
3930,19:44:46.499,ch1,R,0x0552,x| 00 04
3931,19:44:46.500,ch1,R,0x0211,x| 4E 17 0B 43 F1 00 00 E4
3932,19:44:46.500,ch1,R,0x0214,x| 00 00
3933,19:44:46.501,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
3934,19:44:46.501,ch1,R,0x017c,x| 42 D0 50 EB 4F 00 00 00
3935,19:44:46.502,ch1,R,0x017e,x| 08 5C 00 00 00 00 C4 00
3936,19:44:46.502,ch1,R,0x0186,x| 42 E0 38 D3 8A 30 E1
3937,19:44:46.502,ch1,R,0x0090,x| 00 00 00 00
3938,19:44:46.502,ch1,R,0x00c6,x| 7F EB 80 00 80 09 B0 DC
3939,19:44:46.503,ch1,R,0x012e,x| CB 7F FC 80 10 FF FF 00
3940,19:44:46.503,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
3941,19:44:46.503,ch1,R,0x018a,x| 38 A8 17 86 98 04 C4 90
3942,19:44:46.503,ch1,R,0x01f6,x| 1E 20 80 39 81 40 FF FE
3943,19:44:46.503,ch1,R,0x01bd,x| 0D B7 0D 90 00 00 00 25
3944,19:44:46.504,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
3945,19:44:46.504,ch1,R,0x029a,x| 48 44 48 39 22 41 0C 83
3946,19:44:46.504,ch1,R,0x02b7,x| 00 E0 FF FE 01
3947,19:44:46.504,ch1,R,0x05d7,x| 22 41 12 B2 3A 70 FE
3948,19:44:46.510,ch1,R,0x0186,x| 42 DA 38 D3 8A 30 E1
3949,19:44:46.510,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
3950,19:44:46.511,ch1,R,0x018a,x| 38 A8 17 86 98 04 8E A0
3951,19:44:46.511,ch1,R,0x01f6,x| 1E 20 80 39 81 40 FF FE
3952,19:44:46.511,ch1,R,0x0217,x| 40 00 00 39 32 39 00
3953,19:44:46.511,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2F
3954,19:44:46.512,ch1,R,0x017c,x| 42 D4 50 EB 4F 00 00 00
3955,19:44:46.512,ch1,R,0x017e,x| 08 5C 00 00 00 00 C4 00
3956,19:44:46.512,ch1,R,0x0090,x| 00 00 00 00
3957,19:44:46.512,ch1,R,0x00c6,x| 7F EB 80 0A 80 09 B2 D0
3958,19:44:46.512,ch1,R,0x012e,x| CB 7F FC 80 10 FF FF 00
3959,19:44:46.513,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
3960,19:44:46.513,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
3961,19:44:46.513,ch1,R,0x029c,x| 47 A7 47 AC FF FF FF FF
3962,19:44:46.513,ch1,R,0x02c6,x| FF FF FF FF FF F0
3963,19:44:46.514,ch1,R,0x0352,x| 5C 00 00 00
3964,19:44:46.514,ch1,R,0x062c,x| 00
3965,19:44:46.514,ch1,R,0x01a0,x| F0
3966,19:44:46.514,ch1,R,0x0563,x| 3D C0
3967,19:44:46.520,ch1,R,0x0211,x| 4E 17 0B 43 F1 00 00 E4
3968,19:44:46.520,ch1,R,0x0214,x| 00 00
3969,19:44:46.521,ch1,R,0x0186,x| 42 D8 38 D3 8A 30 E1
3970,19:44:46.521,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
3971,19:44:46.521,ch1,R,0x018a,x| 38 A8 17 86 98 04 43 B0
3972,19:44:46.521,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
3973,19:44:46.522,ch1,R,0x017c,x| 42 D8 50 EB 4F 00 00 00
3974,19:44:46.522,ch1,R,0x017e,x| 08 5C 00 00 00 00 C4 00
3975,19:44:46.522,ch1,R,0x0090,x| 00 00 00 00
3976,19:44:46.522,ch1,R,0x00c6,x| 7F EB 80 00 80 09 B4 D8
3977,19:44:46.522,ch1,R,0x012e,x| C6 7F FE 80 00 FF FF 00
3978,19:44:46.523,ch1,R,0x01f6,x| 1E 20 80 39 81 40 FF FE
3979,19:44:46.523,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
3980,19:44:46.523,ch1,R,0x029a,x| 48 28 48 4F 22 42 0D 87
3981,19:44:46.523,ch1,R,0x02b7,x| 00 E0 FF FE 01
3982,19:44:46.524,ch1,R,0x01bd,x| 0D B7 0D 90 00 00 00 25
3983,19:44:46.524,ch1,R,0x0356,x| 67 FF 00 FF 00 00
3984,19:44:46.524,ch1,R,0x0392,x| 00 46 00 00 00
3985,19:44:46.524,ch1,R,0x0666,x| 34 00 00 00
3986,19:44:46.524,ch1,R,0x0668,x| 40 00
3987,19:44:46.525,ch1,R,0x03b7,x| 35 FF 7F 8F 7F 46 FF FF
3988,19:44:46.529,ch1,R,0x04f8,x| 54 14 30 FF FF 03 FF 00
3989,19:44:46.529,ch1,R,0x0575,x| 40 14
3990,19:44:46.531,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
3991,19:44:46.531,ch1,R,0x017c,x| 42 D8 50 EB 4F 00 00 00
3992,19:44:46.532,ch1,R,0x017e,x| 08 5A 00 00 00 00 C4 00
3993,19:44:46.532,ch1,R,0x0186,x| 42 D4 38 D3 8A 30 E1
3994,19:44:46.532,ch1,R,0x0090,x| 00 00 00 00
3995,19:44:46.532,ch1,R,0x00c6,x| 7F EB 7F F6 80 09 B6 E1
3996,19:44:46.533,ch1,R,0x012e,x| C6 7F FE 80 00 FF FF 00
3997,19:44:46.533,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
3998,19:44:46.533,ch1,R,0x018a,x| 38 A8 17 86 98 04 1A C0
3999,19:44:46.533,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
4000,19:44:46.533,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
4001,19:44:46.534,ch1,R,0x0217,x| 40 00 00 39 32 39 00
4002,19:44:46.534,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
4003,19:44:46.534,ch1,R,0x029c,x| 47 90 47 BD FF FF FF FF
4004,19:44:46.534,ch1,R,0x02c6,x| FF FF FF FF FF F0
4005,19:44:46.535,ch1,R,0x0354,x| 22 41 00 00 00 00 00 00
4006,19:44:46.535,ch1,R,0x0350,x| C7 4E EC 59 14 98 94 85
4007,19:44:46.535,ch1,R,0x055d,x| 01 1D F0 00 91 80 00 01
4008,19:44:46.536,ch1,R,0x0653,x| 00 01 58 00
4009,19:44:46.540,ch1,R,0x0211,x| 4E 17 0B 43 F1 00 00 E4
4010,19:44:46.540,ch1,R,0x0214,x| 00 00
4011,19:44:46.541,ch1,R,0x0186,x| 42 D4 38 D3 8A 30 E1
4012,19:44:46.541,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
4013,19:44:46.541,ch1,R,0x018a,x| 38 A8 17 86 98 04 D7 D0
4014,19:44:46.541,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
4015,19:44:46.542,ch1,R,0x017c,x| 42 D4 50 EB 4F 00 00 00
4016,19:44:46.542,ch1,R,0x017e,x| 08 5A 00 00 00 00 C4 00
4017,19:44:46.542,ch1,R,0x0090,x| 00 00 00 00
4018,19:44:46.542,ch1,R,0x00c6,x| 7F EB 80 00 80 09 B8 D4
4019,19:44:46.542,ch1,R,0x012e,x| C3 7F F9 7F F0 FF FF 00
4020,19:44:46.543,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
4021,19:44:46.543,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
4022,19:44:46.543,ch1,R,0x029a,x| 48 4F 48 22 22 41 0E 8D
4023,19:44:46.543,ch1,R,0x02b7,x| 00 E0 FF FE 01
4024,19:44:46.544,ch1,R,0x01bd,x| 0E 1C 0D 90 00 00 00 25
4025,19:44:46.544,ch1,R,0x03f7,x| E8 00 04
4026,19:44:46.544,ch1,R,0x01bb,x| 20 61 00 00 03 00 00 00
4027,19:44:46.544,ch1,R,0x0579,x| 01 10 11 11 00 06 C3 00
4028,19:44:46.546,ch1,R,0x0564,x| 11 E0
4029,19:44:46.551,ch1,R,0x0186,x| 42 C2 38 D3 8A 30 E1
4030,19:44:46.551,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
4031,19:44:46.551,ch1,R,0x018a,x| 38 A8 17 86 98 04 9D E0
4032,19:44:46.551,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
4033,19:44:46.551,ch1,R,0x017c,x| 42 D4 50 EB 4F 00 00 00
4034,19:44:46.552,ch1,R,0x017e,x| 08 5A 00 00 00 00 C4 00
4035,19:44:46.552,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
4036,19:44:46.552,ch1,R,0x0090,x| 00 00 00 00
4037,19:44:46.552,ch1,R,0x00c6,x| 7F EB 80 00 80 09 BA D2
4038,19:44:46.553,ch1,R,0x012e,x| C3 7F F9 7F F0 FF FF 00
4039,19:44:46.553,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
4040,19:44:46.553,ch1,R,0x0217,x| 40 00 00 39 22 38 00
4041,19:44:46.553,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
4042,19:44:46.554,ch1,R,0x029c,x| 47 D4 47 B8 FF FF FF FF
4043,19:44:46.554,ch1,R,0x02c6,x| FF FF FF FF FF F0
4044,19:44:46.554,ch1,R,0x0352,x| 5C 00 00 00
4045,19:44:46.555,ch1,R,0x05de,x| 00 00 00 80 00 00 00 42
4046,19:44:46.560,ch1,R,0x0211,x| 4E 17 0B 43 F1 00 00 E4
4047,19:44:46.560,ch1,R,0x0214,x| 00 00
4048,19:44:46.561,ch1,R,0x0186,x| 42 B0 38 D3 8A 30 E1
4049,19:44:46.561,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
4050,19:44:46.561,ch1,R,0x018a,x| 38 A8 17 86 98 04 50 F0
4051,19:44:46.561,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
4052,19:44:46.562,ch1,R,0x017c,x| 42 D0 50 EB 4F 00 00 00
4053,19:44:46.562,ch1,R,0x017e,x| 08 5E 00 00 00 00 C4 00
4054,19:44:46.562,ch1,R,0x0090,x| 00 00 00 00
4055,19:44:46.562,ch1,R,0x00c6,x| 7F EB 80 00 80 09 BC D0
4056,19:44:46.562,ch1,R,0x012e,x| C6 7F FC 7F E0 FF FF 00
4057,19:44:46.563,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
4058,19:44:46.563,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
4059,19:44:46.563,ch1,R,0x0218,x| 98
4060,19:44:46.563,ch1,R,0x029a,x| 48 5B 48 12 22 41 0F 90
4061,19:44:46.563,ch1,R,0x02b7,x| 00 E0 FF FE 01
4062,19:44:46.564,ch1,R,0x01bd,x| 0E 1C 0D 90 00 00 00 25
4063,19:44:46.564,ch1,R,0x0356,x| 67 FF 00 FF 00 00
4064,19:44:46.564,ch1,R,0x04fa,x| 08 00
4065,19:44:46.564,ch1,R,0x0671,x| 02 00
4066,19:44:46.565,ch1,R,0x0673,x| 00 00 50 50 5B 5A 00
4067,19:44:46.570,ch1,R,0x0186,x| 42 B0 38 D3 8A 30 E1
4068,19:44:46.570,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
4069,19:44:46.571,ch1,R,0x018a,x| 38 A8 17 86 98 04 2F 00
4070,19:44:46.571,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
4071,19:44:46.571,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
4072,19:44:46.571,ch1,R,0x017c,x| 42 CC 50 EB 4F 00 00 00
4073,19:44:46.572,ch1,R,0x017e,x| 08 5E 00 00 00 00 C4 00
4074,19:44:46.572,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
4075,19:44:46.572,ch1,R,0x0090,x| 00 00 00 00
4076,19:44:46.572,ch1,R,0x00c6,x| 7F EB 80 00 80 09 BE CE
4077,19:44:46.573,ch1,R,0x012e,x| C6 7F FC 7F E0 FF FF 00
4078,19:44:46.573,ch1,R,0x0217,x| 40 00 00 39 22 38 00
4079,19:44:46.573,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
4080,19:44:46.573,ch1,R,0x029c,x| 47 C3 47 C8 FF FF FF FF
4081,19:44:46.573,ch1,R,0x02c6,x| FF FF FF FF FF F0
4082,19:44:46.574,ch1,R,0x0354,x| 22 3F 00 00 00 00 00 00
4083,19:44:46.574,ch1,R,0x0392,x| 00 46 00 00 00
4084,19:44:46.574,ch1,R,0x0511,x| 00 FD 1B A3 EF 98 55
4085,19:44:46.574,ch1,R,0x0596,x| 79 D4 82 3E 3A 17 B0 00
4086,19:44:46.575,ch1,R,0x05da,x| 79 6A 40 00 D5 30 8F 00
4087,19:44:46.575,ch1,R,0x0648,x| FF FF F0 64 C8 64 FA 1E
4088,19:44:46.575,ch1,R,0x0657,x| 00 00
4089,19:44:46.575,ch1,R,0x065c,x| 7C 45 00
4090,19:44:46.575,ch1,R,0x066a,x| 20 FE 00 D5 D5 C0 1F 02
4091,19:44:46.580,ch1,R,0x0211,x| 4E 17 0B 43 F1 00 00 E4
4092,19:44:46.580,ch1,R,0x0186,x| 42 AE 38 D3 8A 30 E1
4093,19:44:46.581,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
4094,19:44:46.581,ch1,R,0x018a,x| 38 A8 17 86 98 04 E2 10
4095,19:44:46.581,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
4096,19:44:46.581,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
4097,19:44:46.582,ch1,R,0x017c,x| 42 C8 50 EB 4F 00 00 00
4098,19:44:46.582,ch1,R,0x017e,x| 08 5E 00 00 00 00 C4 00
4099,19:44:46.582,ch1,R,0x0090,x| 00 00 00 00
4100,19:44:46.582,ch1,R,0x00c6,x| 7F EB 80 00 80 09 A0 EC
4101,19:44:46.583,ch1,R,0x012e,x| CA 80 07 7F E0 FF FF 00
4102,19:44:46.583,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
4103,19:44:46.583,ch1,R,0x0214,x| 00 00
4104,19:44:46.583,ch1,R,0x029a,x| 48 2E 48 2E 22 3F 00 B2
4105,19:44:46.583,ch1,R,0x02b7,x| 00 E0 FF FE 01
4106,19:44:46.584,ch1,R,0x01bd,x| 0E 1C 0D 90 00 00 00 25
4107,19:44:46.585,ch1,R,0x04ac,x| 80
4108,19:44:46.585,ch1,R,0x045c,x| 00 00 00 00
4109,19:44:46.585,ch1,R,0x05df,x| 00 A4
4110,19:44:46.590,ch1,R,0x0186,x| 42 C6 38 D3 8A 30 E1
4111,19:44:46.591,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
4112,19:44:46.591,ch1,R,0x018a,x| 38 A8 17 86 98 04 A8 20
4113,19:44:46.591,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
4114,19:44:46.591,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
4115,19:44:46.591,ch1,R,0x017c,x| 42 C4 50 EB 4F 00 00 00
4116,19:44:46.592,ch1,R,0x017e,x| 08 54 00 00 00 00 C4 00
4117,19:44:46.592,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
4118,19:44:46.592,ch1,R,0x0090,x| 00 00 00 00
4119,19:44:46.592,ch1,R,0x00c6,x| 7F EB 80 0A 80 09 A2 E0
4120,19:44:46.593,ch1,R,0x012e,x| CA 80 07 7F E0 FF FF 00
4121,19:44:46.593,ch1,R,0x0217,x| 40 00 00 39 22 38 00
4122,19:44:46.593,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
4123,19:44:46.593,ch1,R,0x029c,x| 47 A1 47 B8 FF FF FF FF
4124,19:44:46.594,ch1,R,0x02c6,x| FF FF FF FF FF F0
4125,19:44:46.594,ch1,R,0x0352,x| 5C 00 00 00
4126,19:44:46.594,ch1,R,0x0593,x| 0F FF 00 00
4127,19:44:46.598,ch1,R,0x0634,x| 80 00 00
4128,19:44:46.598,ch1,R,0x068b,x| 12 0C 34
4129,19:44:46.599,ch1,R,0x0500,x| 02 5D 2B 52 FB
4130,19:44:46.599,ch1,R,0x0303,x| 59 C3 23 18 65 20 00
4131,19:44:46.599,ch1,R,0x03fa,x| 00 00
4132,19:44:46.599,ch1,R,0x0552,x| 00 04
4133,19:44:46.600,ch1,R,0x0211,x| 4E 17 0B 43 F1 00 00 E4
4134,19:44:46.600,ch1,R,0x0214,x| 00 00
4135,19:44:46.601,ch1,R,0x03f7,x| E8 00 04
4136,19:44:46.601,ch1,R,0x017a,x| 38 A5 0C 66 00 80 33 2E
4137,19:44:46.602,ch1,R,0x017c,x| 42 C0 50 EB 4F 00 00 00
4138,19:44:46.602,ch1,R,0x017e,x| 08 54 00 00 00 00 C4 00
4139,19:44:46.602,ch1,R,0x0090,x| 00 00 00 00
4140,19:44:46.602,ch1,R,0x00c6,x| 7F EB 7F EC 80 09 A4 FD
4141,19:44:46.602,ch1,R,0x012e,x| CA 80 01 7F E0 FF FF 00
4142,19:44:46.603,ch1,R,0x0186,x| 42 C6 38 D3 8A 30 E1
4143,19:44:46.603,ch1,R,0x0189,x| 38 A2 F4 50 C0 CC 00 00
4144,19:44:46.603,ch1,R,0x018a,x| 38 A8 17 86 98 04 65 30
4145,19:44:46.603,ch1,R,0x01f6,x| 1E 20 80 3A 81 40 FF FE
4146,19:44:46.604,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
4147,19:44:46.604,ch1,R,0x01bd,x| 0E 1C 0D 90 00 00 00 25
4148,19:44:46.604,ch1,R,0x029a,x| 48 06 48 3F 22 3E 01 C9
4149,19:44:46.604,ch1,R,0x02b7,x| 00 E0 FF FE 01
4150,19:44:46.604,ch1,R,0x0356,x| 67 FF 00 FF 00 00
4151,19:44:46.605,ch1,R,0x05d7,x| 22 3E 12 B2 3A 70 FE
4152,19:44:46.610,ch1,R,0x0186,x| 42 C6 38 D3 8A 30 E1
